"the film's appeal has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth . ",+
"in between the icy stunts , the actors spout hilarious dialogue about following your dream and 'just letting the mountain tell you what to do . '",-
"claire is a terrific role for someone like judd , who really ought to be playing villains . ",+
control-alt-delete simone as quickly as possible,-
like leafing through an album of photos accompanied by the sketchiest of captions . ,-
the movie is a lumbering load of hokum but . . . it's at least watchable . ,-
a small movie with a big impact . ,+
"that rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film . ",+
time changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,+
…the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material . ,-
rosenthal ( halloween ii ) seems to have forgotten everything he ever knew about generating suspense . ,-
"a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground . ",-
"assured , glossy and shot through with brittle desperation . ",+
"a warm , funny , engaging film . ",+
"'possession , ' based on the book by a . s . byatt , demands that labute deal with the subject of love head-on ; trading in his cynicism for reverence and a little wit",+
beyond a handful of mildly amusing lines . . . there just isn't much to laugh at . ,-
the film is strictly routine . ,-
starts off witty and sophisticated and you want to love it -- but filmmaker yvan attal quickly writes himself into a corner . ,-
"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ? ",-
"it's not original , and , robbed of the element of surprise , it doesn't have any huge laughs in its story of irresponsible cops who love to play pranks . ",-
family togetherness takes a back seat to inter-family rivalry and workplace ambition&#133 ; whole subplots have no explanation or even plot relevance . ,-
a wildly inconsistent emotional experience . ,-
a worthwhile way to spend two hours . ,+
it would be hard to think of a recent movie that has worked this hard to achieve this little fun . ,-
"from the big giant titles of the opening credits to elmer bernstein's perfectly melodic score , haynes gets just about everything right . ",+
"yet another movie which presumes that high school social groups are at war , let alone conscious of each other's existence . ",-
a movie that hovers somewhere between an acute character study and a trite power struggle . ,-
a generic family comedy unlikely to be appreciated by anyone outside the under-10 set . ,-
it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman . ,-
newcomer helmer kevin donovan is hamstrung by a badly handled screenplay of what is really an amusing concept – a high-tech tux that transforms its wearer into a superman . ,-
"borstal boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy . ",-
"holy mad maniac in a mask , splat-man ! good old-fashioned slash-and-hack is back ! ",+
the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic . ,-
"the one-liners are snappy , the situations volatile and the comic opportunities richly rewarded . ",+
" "" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography . ",+
spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy . ,-
its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up . ,-
"her film is like a beautiful food entrée that isn't heated properly , so that it ends up a bit cold and relatively flavorless . ",-
"the huskies are beautiful , the border collie is funny and the overall feeling is genial and decent . ",+
"the film is visually dazzling , the depicted events dramatic , funny and poignant . ",+
"fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix . ",-
the verdict : two bodies and hardly a laugh between them . ,-
